DateTime,Sap_flow,missing,gap_block,large_gap,Detrended_flow,smoothed_signal,daily_mean,detrended_daily_mean,short_trend,detrended_short,long_trend,detrended_long,short_trend_dday_diff,period,phenology,season,date
2024-11-20 10:00:00,3.31586,0.0,53.0,0.0,8.973222272565366,8.973222272565366,,-0.1886310161623825,9.203142655099786,-0.22992038253442,8.829511615925748,0.1437106566396178,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 10:20:00,4.06862,0.0,53.0,0.0,9.72597364592335,9.72597364592335,,0.5641203571956019,9.197788519504616,0.5281851264187338,8.823541015732665,0.9024326301906846,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 10:40:00,5.63714,0.0,53.0,0.0,11.294475296437833,10.760806566255148,,1.5989532775274,9.19620812008986,1.564598446165288,8.817746121463488,1.9430604447916604,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 11:00:00,5.10349,0.0,53.0,0.0,10.760806566255148,10.760806566255148,,1.5989532775274,9.192591687827584,1.568214878427563,8.81216832998048,1.948638236274668,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 11:20:00,5.00923,0.0,53.0,0.0,10.66653055661124,10.66653055661124,,1.5046772678834903,9.185812323428392,1.4807182331828468,8.806509039838573,1.8600215167726653,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 11:40:00,4.04764,0.0,53.0,0.0,9.704932065191237,10.422860751689594,,1.261007462961846,9.177765569499652,1.2450951821899423,8.800849749696667,1.6220110019929272,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 12:00:00,4.7656,0.0,53.0,0.0,10.422860751689594,10.216860049128544,,1.055006760400797,9.169292220503362,1.0475678286251835,8.795124571287674,1.4217354778408708,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 12:20:00,4.55961,0.0,53.0,0.0,10.216860049128544,10.216860049128544,,1.055006760400797,9.160629432077677,1.0562306170508702,8.788890999161625,1.4279690499669204,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 12:40:00,4.50599,0.0,53.0,0.0,10.16321355747479,10.216860049128544,,1.055006760400797,9.152255602777975,1.06460444635057,8.782657427035575,1.43420262209297,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 13:00:00,5.27933,0.0,53.0,0.0,10.936518169620529,10.732683112979524,,1.570829824251776,9.140542274759818,1.5921408382197058,8.776143834173663,1.956539278805861,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 13:20:00,5.07554,0.0,53.0,0.0,10.732683112979524,10.732683112979524,,1.570829824251776,9.127404293489327,1.6052788194901968,8.769858492007986,1.9628246209715383,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 13:40:00,5.07092,0.0,53.0,0.0,10.728018938076923,10.728018938076923,,1.5661656493491751,9.11638274497274,1.6116361931041825,8.762910067115124,1.9651088709618,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 14:00:00,4.98649,0.0,53.0,0.0,10.643556562272984,10.643556562272984,,1.4817032735452358,9.106215723640648,1.5373408386323373,8.756330809553052,1.887225752719932,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 14:20:00,4.61606,0.0,53.0,0.0,10.273087645289198,10.273087645289198,,1.1112343565614502,9.09511560409559,1.177972041193609,8.749956524248457,1.5231311210407412,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 14:40:00,4.32505,0.0,53.0,0.0,9.982030243642855,10.077213932100276,,0.9153606433725284,9.081911279696314,0.9953026524039624,8.743676700873214,1.333537231227062,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 15:00:00,4.42027,0.0,53.0,0.0,10.077213932100276,10.077213932100276,,0.9153606433725284,9.067483400756586,1.0097305313436902,8.73773207667548,1.339481855424797,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 15:20:00,4.42632,0.0,53.0,0.0,10.083206736578893,10.077213932100276,,0.9153606433725284,9.053519856872018,1.0236940752282582,8.73148215333276,1.345731778767517,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 15:40:00,3.57303,0.0,53.0,0.0,9.229844324470664,9.787769612032063,,0.6259163233043168,9.039817317599278,0.7479522944327872,8.72552199464091,1.0622476173911544,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 16:00:00,4.13103,0.0,53.0,0.0,9.787769612032063,9.787769612032063,,0.6259163233043168,9.027156998719356,0.7606126133127091,8.719713848879994,1.0680557631520706,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 16:20:00,4.18392,0.0,53.0,0.0,9.840573295726648,9.840573295726648,,0.6787200069988994,9.012732682264172,0.8278406134624756,8.713845429144001,1.1267278665826463,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 16:40:00,4.59378,0.0,53.0,0.0,10.250382650057311,9.865753521614264,,0.7039002328865145,8.998887438950618,0.8668660826636447,8.707435870749187,1.158317650865076,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 17:00:00,4.20922,0.0,53.0,0.0,9.865753521614264,9.8927175495016,,0.7308642607738509,8.987135382128065,0.9055821673735344,8.701026312354369,1.1916912371472304,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 17:20:00,4.23625,0.0,53.0,0.0,9.8927175495016,9.865753521614264,,0.7039002328865145,8.976297213172879,0.8894563084413836,8.69519283449729,1.1705606871169731,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 17:40:00,4.11183,0.0,53.0,0.0,9.768258682803811,9.768258682803811,,0.606405394076063,8.972814476101746,0.7954442067020651,8.689592397696064,1.078666285107747,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 18:00:00,3.87906,0.0,53.0,0.0,9.535426212525492,9.535426212525492,,0.3735729237977452,8.970325760099627,0.5651004524258667,8.68372308537492,0.8517031271505733,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 18:20:00,3.83775,0.0,53.0,0.0,9.49400657424221,9.535426212525492,,0.3735729237977452,8.96857150884426,0.5668547036812335,8.677853773053778,0.8575724394717152,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 18:40:00,4.08027,0.0,53.0,0.0,9.736433689551042,9.736433689551042,,0.5745804008232938,8.96618146303895,0.7702522265120919,8.672195553472536,1.0642381360785065,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 19:00:00,4.6521,0.0,53.0,0.0,10.308167368958058,10.001083694718597,,0.8392304059908469,8.960288188223913,1.040795506494682,8.666759068850148,1.3343246258684474,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 19:20:00,4.34509,0.0,53.0,0.0,10.001083694718597,10.308167368958058,,1.1463140802303098,8.951953269313163,1.3562140996448946,8.661048485916064,1.647118883041994,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 19:40:00,5.18385,0.0,53.0,0.0,10.839731899668664,10.073021213754046,,0.911167925026298,8.94002477580826,1.1329964379457866,8.65533790298198,1.417683310772066,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 20:00:00,4.41723,0.0,53.0,0.0,10.073021213754046,10.556434656369682,,1.3945813676419334,8.928731503928804,1.627703152440878,8.649867622563566,1.906567033806116,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 20:20:00,4.90071,0.0,53.0,0.0,10.556434656369682,10.073021213754046,,0.911167925026298,8.91748168621662,1.1555395275374265,8.644397342145153,1.4286238716088937,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 20:40:00,3.83915,0.0,53.0,0.0,9.494782927651706,9.967438075635036,,0.8055847869072874,8.903663345921716,1.0637747297133195,8.638927061726738,1.3285110139082974,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
2024-11-20 21:00:00,4.31191,0.0,53.0,0.0,9.967438075635036,9.663398975834737,,0.5015456871069865,8.89093044333439,0.7724685325003442,8.633338588498122,1.0300603873366132,-0.5364582752025235,rainy_transition_2,post-flush,ON,2024-11-20
